Schema,Table
taqm_2010,ix_nbbom_20100706
taqm_2010,ix_nbbom_20100707
taqm_2010,ix_nbbom_20100708
taqm_2010,ix_nbbom_20100709
taqm_2010,ix_nbbom_20100712
taqm_2010,ix_nbbom_20100713
taqm_2010,ix_nbbom_20100714
taqm_2010,ix_nbbom_20100715
taqm_2010,ix_nbbom_20100716
taqm_2010,ix_nbbom_20100719
taqm_2010,ix_nbbom_20100720
taqm_2010,ix_nbbom_20100721
taqm_2010,ix_nbbom_20100722
taqm_2010,ix_nbbom_20100723
taqm_2010,ix_nbbom_20100726
taqm_2010,ix_nbbom_20100727
taqm_2010,ix_nbbom_20100728
taqm_2010,ix_nbbom_20100729
taqm_2010,ix_nbbom_20100730
taqm_2010,ix_nbbom_20100802
taqm_2010,ix_nbbom_20100803
taqm_2010,ix_nbbom_20100804
taqm_2010,ix_nbbom_20100805
taqm_2010,ix_nbbom_20100806
taqm_2010,ix_nbbom_20100809
taqm_2010,ix_nbbom_20100810
taqm_2010,ix_nbbom_20100811
taqm_2010,ix_nbbom_20100812
taqm_2010,ix_nbbom_20100813
taqm_2010,ix_nbbom_20100816
taqm_2010,ix_nbbom_20100817
taqm_2010,ix_nbbom_20100818
taqm_2010,ix_nbbom_20100819
taqm_2010,ix_nbbom_20100820
taqm_2010,ix_nbbom_20100823
taqm_2010,ix_nbbom_20100824
taqm_2010,ix_nbbom_20100825
taqm_2010,ix_nbbom_20100826
taqm_2010,ix_nbbom_20100827
taqm_2010,ix_nbbom_20100830
taqm_2010,ix_nbbom_20100831
taqm_2010,ix_nbbom_20100901
taqm_2010,ix_nbbom_20100902
taqm_2010,ix_nbbom_20100903
taqm_2010,ix_nbbom_20100907
taqm_2010,ix_nbbom_20100908
taqm_2010,ix_nbbom_20100909
taqm_2010,ix_nbbom_20100910
taqm_2010,ix_nbbom_20100913
taqm_2010,ix_nbbom_20100914
taqm_2010,ix_nbbom_20100915
taqm_2010,ix_nbbom_20100916
taqm_2010,ix_nbbom_20100917
taqm_2010,ix_nbbom_20100920
taqm_2010,ix_nbbom_20100921
taqm_2010,ix_nbbom_20100922
taqm_2010,ix_nbbom_20100923
taqm_2010,ix_nbbom_20100924
taqm_2010,ix_nbbom_20100927
taqm_2010,ix_nbbom_20100928
taqm_2010,ix_nbbom_20100929
taqm_2010,ix_nbbom_20100930
taqm_2010,ix_nbbom_20101001
taqm_2010,ix_nbbom_20101004
taqm_2010,ix_nbbom_20101005
taqm_2010,ix_nbbom_20101006
taqm_2010,ix_nbbom_20101007
taqm_2010,ix_nbbom_20101008
taqm_2010,ix_nbbom_20101011
taqm_2010,ix_nbbom_20101012
taqm_2010,ix_nbbom_20101013
taqm_2010,ix_nbbom_20101014
taqm_2010,ix_nbbom_20101015
taqm_2010,ix_nbbom_20101018
taqm_2010,ix_nbbom_20101019
taqm_2010,ix_nbbom_20101020
taqm_2010,ix_nbbom_20101021
taqm_2010,ix_nbbom_20101022
taqm_2010,ix_nbbom_20101025
taqm_2010,ix_nbbom_20101026
taqm_2010,ix_nbbom_20101027
taqm_2010,ix_nbbom_20101028
taqm_2010,ix_nbbom_20101029
taqm_2010,ix_nbbom_20101101
taqm_2010,ix_nbbom_20101102
taqm_2010,ix_nbbom_20101103
taqm_2010,ix_nbbom_20101104
taqm_2010,ix_nbbom_20101105
taqm_2010,ix_nbbom_20101108
taqm_2010,ix_nbbom_20101109
taqm_2010,ix_nbbom_20101110
taqm_2010,ix_nbbom_20101111
taqm_2010,ix_nbbom_20101112
taqm_2010,ix_nbbom_20101115
taqm_2010,ix_nbbom_20101116
taqm_2010,ix_nbbom_20101117
taqm_2010,ix_nbbom_20101118
taqm_2010,ix_nbbom_20101119
taqm_2010,ix_nbbom_20101122
taqm_2010,ix_nbbom_20101123
taqm_2010,ix_nbbom_20101124
taqm_2010,ix_nbbom_20101126
taqm_2010,ix_nbbom_20101129
taqm_2010,ix_nbbom_20101130
taqm_2010,ix_nbbom_20101201
taqm_2010,ix_nbbom_20101202
taqm_2010,ix_nbbom_20101203
taqm_2010,ix_nbbom_20101206
taqm_2010,ix_nbbom_20101207
taqm_2010,ix_nbbom_20101208
taqm_2010,ix_nbbom_20101209
taqm_2010,ix_nbbom_20101210
taqm_2010,ix_nbbom_20101213
taqm_2010,ix_nbbom_20101214
taqm_2010,ix_nbbom_20101215
taqm_2010,ix_nbbom_20101216
taqm_2010,ix_nbbom_20101217
taqm_2010,ix_nbbom_20101220
taqm_2010,ix_nbbom_20101221
taqm_2010,ix_nbbom_20101222
taqm_2010,ix_nbbom_20101223
taqm_2010,ix_nbbom_20101227
taqm_2010,ix_nbbom_20101228
taqm_2010,ix_nbbom_20101229
taqm_2010,ix_nbbom_20101230
taqm_2010,ix_nbbom_20101231
taqm_2010,mastm_20100104
taqm_2010,mastm_20100105
taqm_2010,mastm_20100106
taqm_2010,mastm_20100107
taqm_2010,mastm_20100108
taqm_2010,mastm_20100111
taqm_2010,mastm_20100112
taqm_2010,mastm_20100113
taqm_2010,mastm_20100114
taqm_2010,mastm_20100115
taqm_2010,mastm_20100119
taqm_2010,mastm_20100120
taqm_2010,mastm_20100121
taqm_2010,mastm_20100122
taqm_2010,mastm_20100125
taqm_2010,mastm_20100126
taqm_2010,mastm_20100127
taqm_2010,mastm_20100128
taqm_2010,mastm_20100129
taqm_2010,mastm_20100201
taqm_2010,mastm_20100202
taqm_2010,mastm_20100203
taqm_2010,mastm_20100204
taqm_2010,mastm_20100205
taqm_2010,mastm_20100208
taqm_2010,mastm_20100209
taqm_2010,mastm_20100210
taqm_2010,mastm_20100211
taqm_2010,mastm_20100212
taqm_2010,mastm_20100216
taqm_2010,mastm_20100217
taqm_2010,mastm_20100218
taqm_2010,mastm_20100219
taqm_2010,mastm_20100222
taqm_2010,mastm_20100223
taqm_2010,mastm_20100224
taqm_2010,mastm_20100225
taqm_2010,mastm_20100226
taqm_2010,mastm_20100301
taqm_2010,mastm_20100302
taqm_2010,mastm_20100303
taqm_2010,mastm_20100304
taqm_2010,mastm_20100305
taqm_2010,mastm_20100308
taqm_2010,mastm_20100309
taqm_2010,mastm_20100310
taqm_2010,mastm_20100311
taqm_2010,mastm_20100312
taqm_2010,mastm_20100315
taqm_2010,mastm_20100316
taqm_2010,mastm_20100317
taqm_2010,mastm_20100318
taqm_2010,mastm_20100319
taqm_2010,mastm_20100322
taqm_2010,mastm_20100323
taqm_2010,mastm_20100324
taqm_2010,mastm_20100325
taqm_2010,mastm_20100326
taqm_2010,mastm_20100329
taqm_2010,mastm_20100330
taqm_2010,mastm_20100331
taqm_2010,mastm_20100401
taqm_2010,mastm_20100405
taqm_2010,mastm_20100406
taqm_2010,mastm_20100407
taqm_2010,mastm_20100408
taqm_2010,mastm_20100409
taqm_2010,mastm_20100412
taqm_2010,mastm_20100413
taqm_2010,mastm_20100414
taqm_2010,mastm_20100415
taqm_2010,mastm_20100416
taqm_2010,mastm_20100419
taqm_2010,mastm_20100420
taqm_2010,mastm_20100421
taqm_2010,mastm_20100422
taqm_2010,mastm_20100423
taqm_2010,mastm_20100426
taqm_2010,mastm_20100427
taqm_2010,mastm_20100428
taqm_2010,mastm_20100429
taqm_2010,mastm_20100430
taqm_2010,mastm_20100503
taqm_2010,mastm_20100504
taqm_2010,mastm_20100505
taqm_2010,mastm_20100506
taqm_2010,mastm_20100507
taqm_2010,mastm_20100510
taqm_2010,mastm_20100511
taqm_2010,mastm_20100512
taqm_2010,mastm_20100513
taqm_2010,mastm_20100514
taqm_2010,mastm_20100517
taqm_2010,mastm_20100518
taqm_2010,mastm_20100519
taqm_2010,mastm_20100520
taqm_2010,mastm_20100521
taqm_2010,mastm_20100524
taqm_2010,mastm_20100525
taqm_2010,mastm_20100526
taqm_2010,mastm_20100527
taqm_2010,mastm_20100528
taqm_2010,mastm_20100601
taqm_2010,mastm_20100602
taqm_2010,mastm_20100603
taqm_2010,mastm_20100604
taqm_2010,mastm_20100607
taqm_2010,mastm_20100608
taqm_2010,mastm_20100609
taqm_2010,mastm_20100610
taqm_2010,mastm_20100611
taqm_2010,mastm_20100614
taqm_2010,mastm_20100615
taqm_2010,mastm_20100616
taqm_2010,mastm_20100617
taqm_2010,mastm_20100618
taqm_2010,mastm_20100621
taqm_2010,mastm_20100622
taqm_2010,mastm_20100623
taqm_2010,mastm_20100624
taqm_2010,mastm_20100625
taqm_2010,mastm_20100628
taqm_2010,mastm_20100629
taqm_2010,mastm_20100630
taqm_2010,mastm_20100701
taqm_2010,mastm_20100702
taqm_2010,mastm_20100706
taqm_2010,mastm_20100707
taqm_2010,mastm_20100708
taqm_2010,mastm_20100709
taqm_2010,mastm_20100712
taqm_2010,mastm_20100713
taqm_2010,mastm_20100714
taqm_2010,mastm_20100715
taqm_2010,mastm_20100716
taqm_2010,mastm_20100719
taqm_2010,mastm_20100720
taqm_2010,mastm_20100721
taqm_2010,mastm_20100722
taqm_2010,mastm_20100723
taqm_2010,mastm_20100726
taqm_2010,mastm_20100727
taqm_2010,mastm_20100728
taqm_2010,mastm_20100729
taqm_2010,mastm_20100730
taqm_2010,mastm_20100802
taqm_2010,mastm_20100803
taqm_2010,mastm_20100804
taqm_2010,mastm_20100805
taqm_2010,mastm_20100806
taqm_2010,mastm_20100809
taqm_2010,mastm_20100810
taqm_2010,mastm_20100811
taqm_2010,mastm_20100812
taqm_2010,mastm_20100813
taqm_2010,mastm_20100816
taqm_2010,mastm_20100817
taqm_2010,mastm_20100818
taqm_2010,mastm_20100819
taqm_2010,mastm_20100820
taqm_2010,mastm_20100823
taqm_2010,mastm_20100824
taqm_2010,mastm_20100825
taqm_2010,mastm_20100826
taqm_2010,mastm_20100827
taqm_2010,mastm_20100830
taqm_2010,mastm_20100831
taqm_2010,mastm_20100901
taqm_2010,mastm_20100902
taqm_2010,mastm_20100903
taqm_2010,mastm_20100907
taqm_2010,mastm_20100908
taqm_2010,mastm_20100909
taqm_2010,mastm_20100910
taqm_2010,mastm_20100913
taqm_2010,mastm_20100914
taqm_2010,mastm_20100915
taqm_2010,mastm_20100916
taqm_2010,mastm_20100917
taqm_2010,mastm_20100920
taqm_2010,mastm_20100921
taqm_2010,mastm_20100922
taqm_2010,mastm_20100923
taqm_2010,mastm_20100924
taqm_2010,mastm_20100927
taqm_2010,mastm_20100928
taqm_2010,mastm_20100929
taqm_2010,mastm_20100930
taqm_2010,mastm_20101001
taqm_2010,mastm_20101004
taqm_2010,mastm_20101005
taqm_2010,mastm_20101006
taqm_2010,mastm_20101007
taqm_2010,mastm_20101008
taqm_2010,mastm_20101011
taqm_2010,mastm_20101012
taqm_2010,mastm_20101013
taqm_2010,mastm_20101014
taqm_2010,mastm_20101015
taqm_2010,mastm_20101018
taqm_2010,mastm_20101019
taqm_2010,mastm_20101020
taqm_2010,mastm_20101021
taqm_2010,mastm_20101022
taqm_2010,mastm_20101025
taqm_2010,mastm_20101026
taqm_2010,mastm_20101027
taqm_2010,mastm_20101028
taqm_2010,mastm_20101029
taqm_2010,mastm_20101101
taqm_2010,mastm_20101102
taqm_2010,mastm_20101103
taqm_2010,mastm_20101104
taqm_2010,mastm_20101105
taqm_2010,mastm_20101108
taqm_2010,mastm_20101109
taqm_2010,mastm_20101110
taqm_2010,mastm_20101111
taqm_2010,mastm_20101112
taqm_2010,mastm_20101115
taqm_2010,mastm_20101116
taqm_2010,mastm_20101117
taqm_2010,mastm_20101118
taqm_2010,mastm_20101119
taqm_2010,mastm_20101122
taqm_2010,mastm_20101123
taqm_2010,mastm_20101124
taqm_2010,mastm_20101126
taqm_2010,mastm_20101129
taqm_2010,mastm_20101130
taqm_2010,mastm_20101201
taqm_2010,mastm_20101202
taqm_2010,mastm_20101203
taqm_2010,mastm_20101206
taqm_2010,mastm_20101207
taqm_2010,mastm_20101208
taqm_2010,mastm_20101209
taqm_2010,mastm_20101210
taqm_2010,mastm_20101213
taqm_2010,mastm_20101214
taqm_2010,mastm_20101215
taqm_2010,mastm_20101216
taqm_2010,mastm_20101217
taqm_2010,mastm_20101220
taqm_2010,mastm_20101221
taqm_2010,mastm_20101222
taqm_2010,mastm_20101223
taqm_2010,mastm_20101227
taqm_2010,mastm_20101228
taqm_2010,mastm_20101229
taqm_2010,mastm_20101230
taqm_2010,mastm_20101231
taqm_2010,nbbom_20100104
taqm_2010,nbbom_20100105
taqm_2010,nbbom_20100106
taqm_2010,nbbom_20100107
taqm_2010,nbbom_20100108
taqm_2010,nbbom_20100111
taqm_2010,nbbom_20100112
taqm_2010,nbbom_20100113
taqm_2010,nbbom_20100114
taqm_2010,nbbom_20100115
taqm_2010,nbbom_20100119
taqm_2010,nbbom_20100120
taqm_2010,nbbom_20100121
taqm_2010,nbbom_20100122
taqm_2010,nbbom_20100125
taqm_2010,nbbom_20100126
taqm_2010,nbbom_20100127
taqm_2010,nbbom_20100128
taqm_2010,nbbom_20100129
taqm_2010,nbbom_20100201
taqm_2010,nbbom_20100202
taqm_2010,nbbom_20100203
taqm_2010,nbbom_20100204
taqm_2010,nbbom_20100205
taqm_2010,nbbom_20100208
taqm_2010,nbbom_20100209
taqm_2010,nbbom_20100210
taqm_2010,nbbom_20100211
taqm_2010,nbbom_20100212
taqm_2010,nbbom_20100216
taqm_2010,nbbom_20100217
taqm_2010,nbbom_20100218
taqm_2010,nbbom_20100219
taqm_2010,nbbom_20100222
taqm_2010,nbbom_20100223
taqm_2010,nbbom_20100224
taqm_2010,nbbom_20100225
taqm_2010,nbbom_20100226
taqm_2010,nbbom_20100301
taqm_2010,nbbom_20100302
taqm_2010,nbbom_20100303
taqm_2010,nbbom_20100304
taqm_2010,nbbom_20100305
taqm_2010,nbbom_20100308
taqm_2010,nbbom_20100309
taqm_2010,nbbom_20100310
taqm_2010,nbbom_20100311
taqm_2010,nbbom_20100312
taqm_2010,nbbom_20100315
taqm_2010,nbbom_20100316
taqm_2010,nbbom_20100317
taqm_2010,nbbom_20100318
taqm_2010,nbbom_20100319
taqm_2010,nbbom_20100322
taqm_2010,nbbom_20100323
taqm_2010,nbbom_20100324
taqm_2010,nbbom_20100325
taqm_2010,nbbom_20100326
taqm_2010,nbbom_20100329
taqm_2010,nbbom_20100330
taqm_2010,nbbom_20100331
taqm_2010,nbbom_20100401
taqm_2010,nbbom_20100405
taqm_2010,nbbom_20100406
taqm_2010,nbbom_20100407
taqm_2010,nbbom_20100408
taqm_2010,nbbom_20100409
taqm_2010,nbbom_20100412
taqm_2010,nbbom_20100413
taqm_2010,nbbom_20100414
taqm_2010,nbbom_20100415
taqm_2010,nbbom_20100416
taqm_2010,nbbom_20100419
taqm_2010,nbbom_20100420
taqm_2010,nbbom_20100421
taqm_2010,nbbom_20100422
taqm_2010,nbbom_20100423
taqm_2010,nbbom_20100426
taqm_2010,nbbom_20100427
taqm_2010,nbbom_20100428
taqm_2010,nbbom_20100429
taqm_2010,nbbom_20100430
taqm_2010,nbbom_20100503
taqm_2010,nbbom_20100504
taqm_2010,nbbom_20100505
taqm_2010,nbbom_20100506
taqm_2010,nbbom_20100507
taqm_2010,nbbom_20100510
taqm_2010,nbbom_20100511
taqm_2010,nbbom_20100512
taqm_2010,nbbom_20100513
taqm_2010,nbbom_20100514
taqm_2010,nbbom_20100517
taqm_2010,nbbom_20100518
taqm_2010,nbbom_20100519
taqm_2010,nbbom_20100520
taqm_2010,nbbom_20100521
taqm_2010,nbbom_20100524
taqm_2010,nbbom_20100525
taqm_2010,nbbom_20100526
taqm_2010,nbbom_20100527
taqm_2010,nbbom_20100528
taqm_2010,nbbom_20100601
taqm_2010,nbbom_20100602
taqm_2010,nbbom_20100603
taqm_2010,nbbom_20100604
taqm_2010,nbbom_20100607
taqm_2010,nbbom_20100608
taqm_2010,nbbom_20100609
taqm_2010,nbbom_20100610
taqm_2010,nbbom_20100611
taqm_2010,nbbom_20100614
taqm_2010,nbbom_20100615
taqm_2010,nbbom_20100616
taqm_2010,nbbom_20100617
taqm_2010,nbbom_20100618
taqm_2010,nbbom_20100621
taqm_2010,nbbom_20100622
taqm_2010,nbbom_20100623
taqm_2010,nbbom_20100624
taqm_2010,nbbom_20100625
taqm_2010,nbbom_20100628
taqm_2010,nbbom_20100629
taqm_2010,nbbom_20100630
taqm_2010,nbbom_20100701
taqm_2010,nbbom_20100702
taqm_2010,nbbom_20100706
taqm_2010,nbbom_20100707
taqm_2010,nbbom_20100708
taqm_2010,nbbom_20100709
taqm_2010,nbbom_20100712
taqm_2010,nbbom_20100713
taqm_2010,nbbom_20100714
taqm_2010,nbbom_20100715
taqm_2010,nbbom_20100716
taqm_2010,nbbom_20100719
taqm_2010,nbbom_20100720
taqm_2010,nbbom_20100721
taqm_2010,nbbom_20100722
taqm_2010,nbbom_20100723
taqm_2010,nbbom_20100726
taqm_2010,nbbom_20100727
taqm_2010,nbbom_20100728
taqm_2010,nbbom_20100729
taqm_2010,nbbom_20100730
taqm_2010,nbbom_20100802
taqm_2010,nbbom_20100803
taqm_2010,nbbom_20100804
taqm_2010,nbbom_20100805
taqm_2010,nbbom_20100806
taqm_2010,nbbom_20100809
taqm_2010,nbbom_20100810
taqm_2010,nbbom_20100811
taqm_2010,nbbom_20100812
taqm_2010,nbbom_20100813
taqm_2010,nbbom_20100816
taqm_2010,nbbom_20100817
taqm_2010,nbbom_20100818
taqm_2010,nbbom_20100819
taqm_2010,nbbom_20100820
taqm_2010,nbbom_20100823
taqm_2010,nbbom_20100824
taqm_2010,nbbom_20100825
taqm_2010,nbbom_20100826
taqm_2010,nbbom_20100827
taqm_2010,nbbom_20100830
taqm_2010,nbbom_20100831
taqm_2010,nbbom_20100901
taqm_2010,nbbom_20100902
taqm_2010,nbbom_20100903
taqm_2010,nbbom_20100907
taqm_2010,nbbom_20100908
taqm_2010,nbbom_20100909
taqm_2010,nbbom_20100910
taqm_2010,nbbom_20100913
taqm_2010,nbbom_20100914
taqm_2010,nbbom_20100915
taqm_2010,nbbom_20100916
taqm_2010,nbbom_20100917
taqm_2010,nbbom_20100920
taqm_2010,nbbom_20100921
taqm_2010,nbbom_20100922
taqm_2010,nbbom_20100923
taqm_2010,nbbom_20100924
taqm_2010,nbbom_20100927
taqm_2010,nbbom_20100928
taqm_2010,nbbom_20100929
taqm_2010,nbbom_20100930
taqm_2010,nbbom_20101001
taqm_2010,nbbom_20101004
taqm_2010,nbbom_20101005
taqm_2010,nbbom_20101006
taqm_2010,nbbom_20101007
taqm_2010,nbbom_20101008
taqm_2010,nbbom_20101011
taqm_2010,nbbom_20101012
taqm_2010,nbbom_20101013
taqm_2010,nbbom_20101014
taqm_2010,nbbom_20101015
taqm_2010,nbbom_20101018
taqm_2010,nbbom_20101019
taqm_2010,nbbom_20101020
taqm_2010,nbbom_20101021
taqm_2010,nbbom_20101022
taqm_2010,nbbom_20101025
taqm_2010,nbbom_20101026
taqm_2010,nbbom_20101027
taqm_2010,nbbom_20101028
taqm_2010,nbbom_20101029
taqm_2010,nbbom_20101101
taqm_2010,nbbom_20101102
taqm_2010,nbbom_20101103
taqm_2010,nbbom_20101104
taqm_2010,nbbom_20101105
taqm_2010,nbbom_20101108
taqm_2010,nbbom_20101109
taqm_2010,nbbom_20101110
taqm_2010,nbbom_20101111
taqm_2010,nbbom_20101112
taqm_2010,nbbom_20101115
taqm_2010,nbbom_20101116
taqm_2010,nbbom_20101117
taqm_2010,nbbom_20101118
taqm_2010,nbbom_20101119
taqm_2010,nbbom_20101122
taqm_2010,nbbom_20101123
taqm_2010,nbbom_20101124
taqm_2010,nbbom_20101126
taqm_2010,nbbom_20101129
taqm_2010,nbbom_20101130
taqm_2010,nbbom_20101201
taqm_2010,nbbom_20101202
taqm_2010,nbbom_20101203
taqm_2010,nbbom_20101206
taqm_2010,nbbom_20101207
taqm_2010,nbbom_20101208
taqm_2010,nbbom_20101209
taqm_2010,nbbom_20101210
taqm_2010,nbbom_20101213
taqm_2010,nbbom_20101214
taqm_2010,nbbom_20101215
taqm_2010,nbbom_20101216
taqm_2010,nbbom_20101217
taqm_2010,nbbom_20101220
taqm_2010,nbbom_20101221
taqm_2010,nbbom_20101222
taqm_2010,nbbom_20101223
taqm_2010,nbbom_20101227
taqm_2010,nbbom_20101228
taqm_2010,nbbom_20101229
taqm_2010,nbbom_20101230
taqm_2010,nbbom_20101231
taqm_2011,cqm_20110103
taqm_2011,cqm_20110104
taqm_2011,cqm_20110105
taqm_2011,cqm_20110106
taqm_2011,cqm_20110107
taqm_2011,cqm_20110110
taqm_2011,cqm_20110111
taqm_2011,cqm_20110112
taqm_2011,cqm_20110113
taqm_2011,cqm_20110114
taqm_2011,cqm_20110118
taqm_2011,cqm_20110119
taqm_2011,cqm_20110120
taqm_2011,cqm_20110121
taqm_2011,cqm_20110124
taqm_2011,cqm_20110125
taqm_2011,cqm_20110126
taqm_2011,cqm_20110127
taqm_2011,cqm_20110128
taqm_2011,cqm_20110131
taqm_2011,cqm_20110201
taqm_2011,cqm_20110202
taqm_2011,cqm_20110203
taqm_2011,cqm_20110204
taqm_2011,cqm_20110207
taqm_2011,cqm_20110208
taqm_2011,cqm_20110209
taqm_2011,cqm_20110210
taqm_2011,cqm_20110211
taqm_2011,cqm_20110214
taqm_2011,cqm_20110215
taqm_2011,cqm_20110216
taqm_2011,cqm_20110217
taqm_2011,cqm_20110218
taqm_2011,cqm_20110222
taqm_2011,cqm_20110223
taqm_2011,cqm_20110224
taqm_2011,cqm_20110225
taqm_2011,cqm_20110228
taqm_2011,cqm_20110301
taqm_2011,cqm_20110302
taqm_2011,cqm_20110303
taqm_2011,cqm_20110304
taqm_2011,cqm_20110307
taqm_2011,cqm_20110308
taqm_2011,cqm_20110309
taqm_2011,cqm_20110310
taqm_2011,cqm_20110311
taqm_2011,cqm_20110314
taqm_2011,cqm_20110315
taqm_2011,cqm_20110316
taqm_2011,cqm_20110317
taqm_2011,cqm_20110318
taqm_2011,cqm_20110321
taqm_2011,cqm_20110322
taqm_2011,cqm_20110323
taqm_2011,cqm_20110324
taqm_2011,cqm_20110325
taqm_2011,cqm_20110328
taqm_2011,cqm_20110329
taqm_2011,cqm_20110330
taqm_2011,cqm_20110331
taqm_2011,cqm_20110401
taqm_2011,cqm_20110404
taqm_2011,cqm_20110405
taqm_2011,cqm_20110406
taqm_2011,cqm_20110407
taqm_2011,cqm_20110408
taqm_2011,cqm_20110411
taqm_2011,cqm_20110412
taqm_2011,cqm_20110413
taqm_2011,cqm_20110414
taqm_2011,cqm_20110415
taqm_2011,cqm_20110418
taqm_2011,cqm_20110419
taqm_2011,cqm_20110420
taqm_2011,cqm_20110421
taqm_2011,cqm_20110425
taqm_2011,cqm_20110426
taqm_2011,cqm_20110427
taqm_2011,cqm_20110428
taqm_2011,cqm_20110429
taqm_2011,cqm_20110502
taqm_2011,cqm_20110503
taqm_2011,cqm_20110504
taqm_2011,cqm_20110505
taqm_2011,cqm_20110506
taqm_2011,cqm_20110509
taqm_2011,cqm_20110510
taqm_2011,cqm_20110511
taqm_2011,cqm_20110512
taqm_2011,cqm_20110513
taqm_2011,cqm_20110516
taqm_2011,cqm_20110517
taqm_2011,cqm_20110518
taqm_2011,cqm_20110519
taqm_2011,cqm_20110520
taqm_2011,cqm_20110523
taqm_2011,cqm_20110524
taqm_2011,cqm_20110525
taqm_2011,cqm_20110526
taqm_2011,cqm_20110527
taqm_2011,cqm_20110531
taqm_2011,cqm_20110601
taqm_2011,cqm_20110602
taqm_2011,cqm_20110603
taqm_2011,cqm_20110606
taqm_2011,cqm_20110607
taqm_2011,cqm_20110608
taqm_2011,cqm_20110609
taqm_2011,cqm_20110610
taqm_2011,cqm_20110613
taqm_2011,cqm_20110614
taqm_2011,cqm_20110615
taqm_2011,cqm_20110616
taqm_2011,cqm_20110617
taqm_2011,cqm_20110620
taqm_2011,cqm_20110621
taqm_2011,cqm_20110622
taqm_2011,cqm_20110623
taqm_2011,cqm_20110624
taqm_2011,cqm_20110627
taqm_2011,cqm_20110628
taqm_2011,cqm_20110629
taqm_2011,cqm_20110630
taqm_2011,cqm_20110701
taqm_2011,cqm_20110705
taqm_2011,cqm_20110706
taqm_2011,cqm_20110707
taqm_2011,cqm_20110708
taqm_2011,cqm_20110711
taqm_2011,cqm_20110712
taqm_2011,cqm_20110713
taqm_2011,cqm_20110714
taqm_2011,cqm_20110715
taqm_2011,cqm_20110718
taqm_2011,cqm_20110719
taqm_2011,cqm_20110720
taqm_2011,cqm_20110721
taqm_2011,cqm_20110722
taqm_2011,cqm_20110725
taqm_2011,cqm_20110726
taqm_2011,cqm_20110727
taqm_2011,cqm_20110728
taqm_2011,cqm_20110729
taqm_2011,cqm_20110801
taqm_2011,cqm_20110802
taqm_2011,cqm_20110803
taqm_2011,cqm_20110804
taqm_2011,cqm_20110805
taqm_2011,cqm_20110808
taqm_2011,cqm_20110809
taqm_2011,cqm_20110810
taqm_2011,cqm_20110811
taqm_2011,cqm_20110812
taqm_2011,cqm_20110815
taqm_2011,cqm_20110816
taqm_2011,cqm_20110817
taqm_2011,cqm_20110818
taqm_2011,cqm_20110819
taqm_2011,cqm_20110822
taqm_2011,cqm_20110823
taqm_2011,cqm_20110824
taqm_2011,cqm_20110825
taqm_2011,cqm_20110826
taqm_2011,cqm_20110829
taqm_2011,cqm_20110830
taqm_2011,cqm_20110831
taqm_2011,cqm_20110901
taqm_2011,cqm_20110902
taqm_2011,cqm_20110906
taqm_2011,cqm_20110907
taqm_2011,cqm_20110908
taqm_2011,cqm_20110909
taqm_2011,cqm_20110912
taqm_2011,cqm_20110913
taqm_2011,cqm_20110914
taqm_2011,cqm_20110915
taqm_2011,cqm_20110916
taqm_2011,cqm_20110919
taqm_2011,cqm_20110920
taqm_2011,cqm_20110921
taqm_2011,cqm_20110922
taqm_2011,cqm_20110923
taqm_2011,cqm_20110926
taqm_2011,cqm_20110927
taqm_2011,cqm_20110928
taqm_2011,cqm_20110929
taqm_2011,cqm_20110930
taqm_2011,cqm_20111003
taqm_2011,cqm_20111004
taqm_2011,cqm_20111005
taqm_2011,cqm_20111006
taqm_2011,cqm_20111007
taqm_2011,cqm_20111010
taqm_2011,cqm_20111011
taqm_2011,cqm_20111012
taqm_2011,cqm_20111013
taqm_2011,cqm_20111014
taqm_2011,cqm_20111017
taqm_2011,cqm_20111018
taqm_2011,cqm_20111019
taqm_2011,cqm_20111020
taqm_2011,cqm_20111021
taqm_2011,cqm_20111024
taqm_2011,cqm_20111025
taqm_2011,cqm_20111026
taqm_2011,cqm_20111027
taqm_2011,cqm_20111028
taqm_2011,cqm_20111031
taqm_2011,cqm_20111101
taqm_2011,cqm_20111102
taqm_2011,cqm_20111103
taqm_2011,cqm_20111104
taqm_2011,cqm_20111107
taqm_2011,cqm_20111108
taqm_2011,cqm_20111109
taqm_2011,cqm_20111110
taqm_2011,cqm_20111111
taqm_2011,cqm_20111114
taqm_2011,cqm_20111115
taqm_2011,cqm_20111116
taqm_2011,cqm_20111117
taqm_2011,cqm_20111118
taqm_2011,cqm_20111121
taqm_2011,cqm_20111122
taqm_2011,cqm_20111123
taqm_2011,cqm_20111125
taqm_2011,cqm_20111128
taqm_2011,cqm_20111129
taqm_2011,cqm_20111130
taqm_2011,cqm_20111201
taqm_2011,cqm_20111202
taqm_2011,cqm_20111205
taqm_2011,cqm_20111206
taqm_2011,cqm_20111207
taqm_2011,cqm_20111208
taqm_2011,cqm_20111209
taqm_2011,cqm_20111212
taqm_2011,cqm_20111213
taqm_2011,cqm_20111214
taqm_2011,cqm_20111215
taqm_2011,cqm_20111216
taqm_2011,cqm_20111219
taqm_2011,cqm_20111220
taqm_2011,cqm_20111221
taqm_2011,cqm_20111222
taqm_2011,cqm_20111223
taqm_2011,cqm_20111227
taqm_2011,cqm_20111228
taqm_2011,cqm_20111229
taqm_2011,cqm_20111230
